"Tenure_Months","Avg_Monthly_Spend","Support_Calls","CLV_Target"
7.59301710035652,294.703561961651,1,5815.85609060591
66.0678758185823,314.964903146029,2,9635.83928144852
20.6712909454945,276.833097077906,1,7402.06706993197
63.8913652882911,397.922091707587,2,10264.625609545
55.8733901171945,387.019959799945,1,10702.1918487788
57.4486377681606,267.846379689872,0,9101.44249391899
15.6028251098469,165.782774165273,3,5989.06017621711
4.4217259301804,119.161323830485,NA,3149.66793034418
3.75593111407943,232.303393371403,2,5396.92009887918
21.204763219459,314.698117896914,0,9391.87471907832
25.7654981056694,332.873047813773,2,9267.953606363
53.3591861047316,323.835953734815,0,9811.52362457415
18.8681142677087,366.277705691755,2,8860.41692651849
37.7380272191949,119.288968928158,4,5915.63411966065
54.9205753097776,205.902398526669,0,7946.01380760205
46.1620014838409,254.495486840606,3,8323.48957550884
15.4797886614688,168.784250766039,1,6710.96177700228
71.5062150279991,489.100175015628,1,12084.5325959953
1.02875807881355,414.708229340613,2,5188.40264543442
15.6664717798121,82.1085457503796,4,4692.77658153435
46.0159944347106,246.219900511205,0,8559.36601415492
2.22771959379315,466.166564971209,1,6775.16723536347
2.89821846433915,89.8328811302781,0,2621.20779790852
44.1566822498571,216.888837516308,3,8565.97514267755
41.5084360439796,59.4205087050796,1,5673.63546224079
18.4555877035018,466.818158142269,3,9718.55153488791
66.2862811353989,412.804981432855,0,11234.4453221449
48.7273503183387,115.807688273489,3,6864.98994384743
46.8269811905921,320.795218423009,3,9063.02183237204
15.7882672809064,247.333355210721,3,7093.89391536745
35.1238592395093,324.179503694177,3,8337.71109406111
71.0428194114938,318.650450445712,1,10420.3715029511
71.5115091886837,446.693973168731,1,10789.1916147051
33.0049565972295,238.485301546752,1,8628.05018280132
51.7542638150044,456.488974019885,2,11478.4527197965
23.4758744898718,377.584761865437,3,8985.58658194715
60.1918168049306,383.889243975282,0,9781.78605812295
31.8122662897222,228.194968439639,NA,7793.68924998184
71.7154503315687,36.8097388371825,1,6455.4332030243
58.2125961463898,445.589250288904,1,11810.3132539362
35.5231938867364,183.080749362707,1,6799.18789394737
39.2528120661154,292.476732581854,0,8369.50375867377
25.2138334929477,38.0414916947484,2,5007.7233476717
4.69310791604221,382.718276791275,NA,6589.69460884088
33.5693410353269,439.621424637735,1,10194.9304847267
36.369117917493,76.5923049673438,2,6035.9479159632
21.076259993948,138.351018242538,2,5927.21528697917
56.1276008496061,142.469123825431,3,7240.81251734479
22.5735460922588,23.9510596171021,0,4692.48975698803
37.6041339202784,433.776810728014,1,10483.2772704308
34.9345048973337,217.31649428606,1,8225.70755779929
55.588507944718,353.383452892303,2,10812.8726196852
12.6389487530105,173.151645883918,2,6090.53757162084
32.3659646422602,234.054823331535,0,8042.59570361819
38.1619445513934,407.628052383661,3,9573.57816430411
34.8612623927183,239.209956862032,1,8461.32552341542
38.2496734310407,182.796407602727,1,8144.54271316109
49.6512055508792,391.925865486264,0,10486.7936910258
25.9772335705347,488.455803468823,1,10571.233118067
60.613821255276,217.496989741921,2,9064.066208853
66.4558721010108,345.119684264064,2,10310.4784353947
8.54798311670311,274.339910708368,1,7319.03088372281
15.6635531864595,81.7063676193357,0,5086.85928424554
35.5516467376146,43.9455376565456,3,4937.60663556463
23.9913636907004,37.8571966663003,0,5644.0095750249
34.4916886759456,481.745214574039,2,11036.7780579673
42.6122836477589,186.59530069679,NA,7561.006766436
16.9004508936778,393.513106592,1,8360.85517091844
53.1161101250909,126.405235789716,2,7626.1769079756
11.6843710327521,402.740844264627,NA,8757.32220740495
50.5262890490703,188.93833655864,2,8059.61097514122
19.7516612452455,33.6129482463002,1,5399.52116966582
31.279009480495,329.208905547857,3,8389.40498946478
52.214683707105,256.010225713253,1,8987.89733610218
34.6874912062194,147.710849456489,3,6692.52559820398
25.0396742252633,183.821160756052,3,6942.70170260123
18.0820418577641,53.0593124032021,3,4856.20500165995
16.3544371305034,60.4884950444102,2,4670.76416006417
18.1861264517065,474.712299928069,1,9348.39954082628
41.1082317847759,387.929034754634,1,10148.3412417159
51.5923343119211,480.286609195173,2,12070.6021097932
8.67485845438205,447.882996425033,2,7629.41748590622
37.8543870213907,496.070256009698,0,11188.0411393596
61.5055144662037,159.226341880858,1,8190.52099507584
51.7388678891584,395.321004763246,0,10225.8408910059
23.2926996247843,216.493065953255,2,6709.71633324386
9.22301711165346,200.860275290906,4,4938.06217538831
41.8252887928393,479.120991900563,NA,10936.6499594821
60.0274064652622,262.689157612622,1,9338.29686470455
37.9441228110809,43.7557382881641,3,6478.68888483968
50.2747830322478,83.6240381002426,0,7101.31780741845
36.4931832537986,390.381700769067,3,9456.94729412164
26.1453883084469,413.010746538639,1,9528.83079679981
69.5010952898301,200.84116242826,0,8337.86630484284
66.4805490456056,40.7938073948026,1,6396.97219565745
15.5260821711272,237.967699579895,3,6392.36765333398
68.7981082249898,66.0126462206244,0,7704.31800821432
63.0534910988063,149.89197332412,NA,8171.06370233889
50.5114830310922,468.380110934377,1,10716.8540944667
37.3941587232985,434.534100368619,2,10777.1564048746
35.1379725930747,499.585083276033,NA,11646.2547016431
15.3278655398171,82.3211892694235,3,4689.82526289954
8.11628415831365,281.739278584719,3,6765.2109856797
34.553810098907,419.42154917866,2,10283.3309448929
23.1647550140042,484.836180843413,1,10688.8765572938
55.8403506644536,461.699270196259,1,11345.652062573
64.9762540946249,95.3727383166552,4,7581.58394663242
24.8012791732326,44.1590360179543,1,26338.7246390329
59.500041494146,419.536819010973,2,10855.521917798
16.6223330476787,82.3479182645679,5,4890.99825991903
55.3947854244616,204.12768855691,0,8426.97590894741
40.8102574266959,367.002803124487,3,9565.00765499661
31.065343181137,47.9115743935108,4,28097.5750749699
60.5384549666196,101.339861117303,1,7190.60369809954
21.3997617161367,203.393582589924,0,6866.72388740326
34.4211697487626,137.415826395154,1,6640.12967662837
56.4399618678726,220.133913569152,1,8035.30197769638
6.87289544777013,177.455562949181,4,5263.69913961846
29.0107460673898,81.4544817060232,1,5667.81797719761
7.79195992089808,195.315718539059,1,5171.27985280862
10.4666597545147,306.191985532641,1,35656.4672839267
16.6999586413149,384.411020465195,2,8376.41842413482
20.4624874144793,278.774999082088,1,6966.59369730202
22.2332067282405,151.161162890494,3,6345.74536496748
27.6098608497996,469.274685196579,2,10617.910965158
35.8931269703899,277.08717379719,1,8497.41593150909
63.3807862666436,437.921955883503,0,11260.9863274006
54.159817840904,389.402815848589,1,10239.2694821568
68.8182076432277,355.666394419968,1,11296.987687085
24.5663351276889,49.6322908252478,1,5178.89803517785
59.5155585424509,387.127631269395,2,10560.7263500657
10.4192422211636,137.702111415565,2,5010.78268805015
9.85347662004642,76.4989721402526,1,4157.47597695419
52.6957895364612,406.423301883042,0,11779.9109749524
39.9378788259346,491.777910776436,2,11227.6698181674
44.2047363084275,189.567331895232,1,7422.43212954249
9.72921573882923,61.5131497383118,2,4076.36540598016
63.2268636242952,22.698093727231,2,6730.75958835354
60.8067659104709,231.037098802626,2,8326.43894127528
4.28288476145826,113.839475922287,2,4016.36395583921
51.1983013304416,47.8539547324181,4,6187.8803766093
38.9701649146155,400.523591265082,2,10027.7310620552
68.1274636173621,169.988998807967,1,8618.88078126469
65.7541285126936,180.722903348505,0,7886.43976791896
33.374474670738,492.999984771013,2,11570.6074467653
55.3519539805129,184.578672684729,2,7798.79358595054
36.8581651449203,353.254209421575,1,9195.66556962676
15.3809422873892,232.184857726097,1,6574.93751314111
51.9168492837343,194.671254679561,NA,8072.93509801227
55.533464473905,386.755131334066,1,10187.9340864765
51.1527702128515,392.338137887418,1,9510.69451086049
14.6053136684932,169.606944508851,3,5815.64606510389
22.1508858746383,145.004640594125,1,6630.35327955205
24.0843199128285,347.815043143928,3,42810.7335432993
41.6032126736827,367.834555804729,2,49829.0518302706
63.6568983101752,364.030243307352,1,10803.0755610531
63.2743397268932,230.009087435901,1,8495.16620360324
28.3955301353708,93.9847139269114,1,6728.86558977915
53.3818229946773,71.7082979530096,1,6400.38028076582
57.5386748514138,248.159496709704,1,8976.80122613287
52.4154637141619,466.606181263924,1,12165.4105451183
28.3661398128606,161.687942668796,2,6851.54481534651
22.1688120646868,237.672073319554,2,7288.57863094014
5.08045182004571,337.589236162603,1,5935.02793405885
48.8322004617658,219.46805998683,1,7903.25050664774
15.0574268114287,51.5560985356569,1,4367.54383794984
45.3826608343516,69.8825171589851,1,6287.85628776236
10.8109816785436,470.296920649707,1,9779.40108073622
27.4885749656241,470.802662670612,2,10195.0353052986
23.3003781307489,457.208796441555,3,9450.98904312133
58.8781278885435,89.3893583118916,0,7469.5933475143
27.1505848846864,115.834186598659,0,6406.20199963047
32.2147329617292,337.723179869354,1,9206.65503591239
32.1731199498754,140.705112405121,1,7393.24373093285
43.7298082865309,421.414539888501,1,11033.3141011699
29.677392476704,107.268977686763,0,6842.59072027109
69.0405979501083,475.011200606823,4,11554.3749660002
69.9245254211128,233.934533409774,5,8611.56622665725
65.9314896485303,434.110060557723,0,11458.5987759332
6.88403329183348,167.922656722367,1,4478.27964102289
34.8570323805325,443.011839874089,2,9967.22570077766
25.0786038795486,281.523872278631,3,8068.64978303187
48.8139427925926,325.865704342723,2,9470.09897237238
46.1905021092389,34.5830726251006,1,6065.03352437111
62.008746130392,216.463648825884,1,9161.58386357319
68.3281941637397,290.233759433031,1,9443.75881812962
41.7516616785433,87.2478850930929,3,7130.02696897464
39.0041029416025,262.980009540915,1,8374.4962116612
67.8603054445703,291.247129179537,1,10033.5456208472
64.3572158042807,46.2715449556708,0,6348.18513882805
30.1317500467412,360.410448126495,1,9442.51108528496
4.55218306742609,312.18350559473,3,5414.12981318587
56.2571199201047,92.6595795154572,3,6561.77067473753
66.7432586667128,270.517712011933,2,8844.8620354072
27.8008817622904,400.789992175996,1,9690.25355526395
18.3893906180747,216.235104613006,1,7166.70632791768
7.22214950411581,171.613729707897,1,4856.36332616888
28.7687032737304,257.4692568928,0,8022.45788157881
13.9618611934129,331.486401967704,1,7662.73254249993
10.4873597100377,331.933984868228,1,7684.17270797618
19.2798668516334,261.105240322649,2,7792.03513018027
40.2805403952952,325.088265389204,3,8267.25191165345
11.5129186296836,194.157153442502,1,5693.90426195562
69.365674512228,179.845492988825,0,8869.36177526001
68.0611243986059,39.7846258059144,1,7327.36592589665
71.452291382011,439.98306710273,1,11814.5442391874
51.1409505156334,268.911204487085,0,9076.47925407646
10.9952632593922,253.005924858153,2,6675.41075997346
1.63776631536894,82.8995960205793,1,1721.80327316905
49.7411832383368,234.07478377223,2,8679.62373437193
49.3664916141424,124.273560903966,0,7524.98237597806
66.1432726564817,417.23505910486,1,11796.1519724706
29.997906208504,405.10920252651,2,9904.20565061117
30.9931966967415,422.917434573174,4,9666.09983149099
39.1497258108575,481.335874609649,0,11686.5444634192
30.3688988781068,136.042190380394,0,6432.28645259255
7.9327707553748,404.539356939495,2,7641.86378617323
27.9990024643485,97.1976657211781,3,4904.18744057978
15.0580410032999,160.607844702899,5,5572.76162966786
52.4767200711649,135.302167348564,2,7616.39997263523
1.78164191008545,308.356197848916,5,3377.6383180459
66.2389009620529,77.5242667645216,0,8235.81164330249
64.9162401231006,316.48260820657,2,9484.62697552704
54.5449243765324,37.9712675511837,NA,5737.38108126897
68.5864488687366,320.364633686841,0,10054.8678818555
45.4166835495271,318.536239303648,2,9465.9750242935
47.5724869994447,252.472951374948,3,8346.98226664726
28.0776688482147,232.309697791934,0,7988.95187471344
5.6580001055263,80.5408236384392,5,2709.86727911592
50.052540380042,375.076088197529,1,10563.1788833985
10.0513545812573,361.967592611909,1,7755.97081058565
21.6836148188449,259.682244732976,0,8486.63921801157
45.8876832495444,152.709267884493,5,7223.71340553672
28.6917038403917,336.219184920192,NA,9051.6157977228
6.00022185174748,77.0708718523383,2,3466.96271871864
62.3136780951172,168.764813691378,1,8343.55980927346
28.3485047002323,317.992074750364,0,8509.53416477501
48.6239694976248,100.880212411284,2,6433.93904922256
2.5049374604132,232.314123660326,0,4508.44604331795
43.2612420122605,395.242144688964,1,10327.5579696726
20.6131224425044,181.643746830523,3,5825.90008454852
29.3380102561787,392.81959451735,0,9396.11041820693
11.352895495249,77.4378462135792,2,4414.90344439037
59.509802721208,39.9126003682613,2,6879.092246483
10.9691016678698,172.595878764987,1,5640.80069869883
65.5423735743389,408.721612021327,3,10875.808996154
64.894661612343,416.126999668777,0,11067.74783783
14.6567970283795,38.2801211252809,1,4096.96272251638
38.7926087297965,413.26718930155,1,10090.9441014097
38.0708565774839,251.254272609949,1,8551.88188619649
12.3838369005825,128.695859164,1,4985.31683457876
37.8892582550179,186.304922401905,1,7662.16668077397
16.9397491556592,88.5672433674335,0,5187.16415686983
20.987351315096,235.545067042112,NA,7356.30087689918
36.7618181717116,59.209249317646,2,6325.19866129444
12.2862060656771,434.48605876416,2,9095.88921915099
66.3647824905347,279.574695564806,2,9430.01003554554
36.4310916361865,70.255923345685,1,5739.32757132613
44.6894294752274,444.135217405856,1,11159.569112863
53.8190922637004,209.752849154174,1,8449.78910347712
44.7940929674078,79.7777351737022,1,6155.6144538379
67.0400142620783,497.439034767449,1,12578.8121861142
6.70687108975835,464.576851539314,2,8580.05937828994
2.99660456646234,53.4381920844316,1,1910.29081346921
39.4485212790314,439.718573912978,2,11661.8415250626
18.1253823896404,147.423108667135,1,4759.44999923475
46.7834640583023,319.709224626422,0,9863.18805031762
27.8193127422128,252.141061536968,1,7722.04440859033
4.32661175448447,271.351046636701,2,5330.5126135544
4.41797544853762,298.035877980292,NA,5185.25039311951
69.3618311595637,433.153232112527,1,11358.503137031
17.0791392850224,162.517292313278,2,5761.50248226818
1.80894344463013,159.357202164829,1,2900.47765542342
16.5117703115102,209.651436395943,2,6704.66415806245
4.97156737465411,167.948011308908,4,4313.12848793146
17.6830224231817,433.208177164197,0,9667.21314244893
29.5914351721294,225.06649941206,NA,7547.57032884769
2.01561495917849,225.576165728271,2,3519.74807823526
26.6851849535014,215.236188285053,3,7954.49059948627
42.4994815264363,307.667648755014,2,9456.76299620856
44.0113554173149,294.933557249606,1,9092.16001969292
19.7240215365309,329.186334423721,1,8923.25971553659
48.9355560727417,420.654924213886,0,11064.0246426469
67.4422413341235,335.844122804701,2,10107.2115821044
1.25498985382728,280.894015729427,1,3203.00841482788
56.874953416409,350.633032843471,3,10107.5217835616
58.2922534300014,42.7664501965046,3,6518.32118821362
6.18572530313395,270.456515401602,2,5522.85222134382
41.2569505586289,405.309480279684,2,9844.16167443153
39.2825500681065,134.846420362592,2,6392.60122690539
10.7749360182788,486.023064926267,4,8648.6779086902
20.6196180745028,248.847913704813,3,7653.95814883211
25.9808889825363,23.0388868227601,0,5349.76027766393
58.7091717785224,100.480608083308,4,6543.73252424123
13.1794357150793,463.930712528527,1,8702.42885332093
38.0025085806847,277.85812985152,1,7577.17897367732
55.2882218123414,352.019665278494,2,9668.43774291864
21.5016509634443,194.699462801218,1,7029.73814812247
32.0112604389433,382.682743221521,2,9113.20793567668
48.5310038032476,237.392641678452,1,8694.13663559565
3.62158853630535,156.980539001524,1,4407.20024818018
40.8058907859959,85.2148134633899,3,5420.5522136589
67.1992098393384,417.275373712182,3,10970.8689182254
31.858196927933,206.508382186294,2,7079.83168223033
67.472515799338,400.889143832028,2,11311.3640236813
70.4594865904655,86.1992102116346,3,7118.9263658614
49.0501224955078,262.951252572238,2,8936.3608943378
22.1770915708039,184.397206492722,2,6731.83864682927
15.7859910151456,430.050101689994,NA,9291.55839367415
23.6416464529466,356.418079920113,1,9053.29063696323
61.6606227597222,384.199645631015,3,10103.9067967157
5.33525338605978,305.598873458803,0,6691.36850233207
13.9252734989859,247.29886110872,2,7329.80170739857
35.3523986726068,411.441835984588,0,10224.999587168
25.0181337688118,461.789659187198,1,10198.2498114107
58.7487515630201,349.862619265914,4,9171.88060727991
62.8007060803939,362.173954509199,1,10522.1139751625
2.36045079817995,281.400740556419,1,3663.71914310521
59.5571209364571,221.293137706816,1,8604.57043901732
29.4900631625205,423.649417348206,2,9364.26798322765
48.7161384650972,51.3973731175065,0,6123.41476554208
9.42572730849497,443.990644216537,2,8427.756053381
34.8261281016748,367.796423397958,NA,9849.44326348927
66.6991374264471,58.8072304427624,3,7266.93760972756
41.8135932597797,68.2215757668018,1,6147.99301439813
65.805362155661,410.644700005651,2,10922.7496721474
54.6264366174582,78.7413944303989,2,6653.34685457973
45.8009946146049,395.217631533742,1,10182.2086061818
57.4038661827799,116.975255087018,1,7255.91077724272
66.5717988247052,416.903262138367,2,11385.6195179836
12.6772854907904,30.3902874141932,0,4877.03955054613
14.6947600503918,107.229027077556,2,5745.47929914888
7.93262925022282,253.534519411623,1,6003.1406157377
59.8667670725845,496.160160861909,1,12226.3491453649
58.2163410075009,108.197810128331,0,7161.07455876331
20.8281690287404,22.2751408815384,3,3918.64806011375
32.8811001132708,76.7149267345667,0,6367.37885139464
45.4373882163782,261.314209103584,NA,8807.33107942297
27.3354205507785,176.924506239593,2,7524.3450691879
28.1446453360841,282.564046122134,1,8227.40191798357
65.928142225137,361.660433746874,0,9937.18611105535
28.7111405814067,231.440818421543,0,7927.16025956822
5.99085692176595,277.798812687397,1,5312.75357881083
51.2329693653155,390.911218561232,3,9848.61813930467
50.2027737880126,367.736290171742,NA,9902.04640062605
7.8264576040674,283.690947294235,1,6210.39686132289
3.62012929748744,138.539396040142,4,2641.34623270662
29.466748585226,124.768818505108,1,6891.5561190181
1.81914299051277,327.962423227727,1,4855.31982422051
41.3202621291857,461.952833719552,1,10657.9640402234
68.0914447372779,470.00188793987,3,11333.2109864427
25.3744545858353,204.518072232604,1,6713.90101118356
18.3593778712675,90.0307437777519,3,5286.1913982257
39.4590653965715,370.061036162078,2,10105.9587900935
9.35701083624735,253.635603040457,2,6016.22931122558
27.6185003179125,141.220430023968,NA,6779.59241820628
24.2532892972231,417.341907136142,1,9563.24650764432
68.251608335413,89.4074935093522,2,7310.94562508778
65.6508187751751,305.382739491761,1,10287.6636891865
55.1335747991689,150.709245875478,0,7514.30594105152
54.8233190502506,471.490676775575,2,11509.0992941421
71.8928492406849,89.7401490062475,NA,7702.27189214656
42.2084997380152,457.252861559391,2,10731.8057029959
16.1431768815964,357.44963157922,1,8421.0913901819
10.4821847872809,152.778023630381,2,5317.56650092136
57.2520444456022,48.9536150544882,1,7032.81923173625
70.7153144490439,358.9092849195,0,11062.5427935446
70.7254642697517,98.6797523871064,1,7314.45767053102
9.90648673125543,104.865489415824,3,4641.86688856418
44.8982452226337,265.211461372674,0,9510.23733388574
61.9312630998902,182.503941431642,1,8027.48701742024
10.8965150462463,40.6976823881269,1,4538.73653051718
27.0272170233075,424.712547883391,1,9393.55103162519
12.1562461305875,167.272995077074,0,5395.2282166218
32.7966282325797,251.080996319652,0,8303.30565359193
35.4970951294526,202.50200804323,6,6502.45009109769
68.4644158671144,335.849216654897,4,10097.7850242282
65.2375254877843,457.213451080024,NA,10701.1962372138
67.7516938264016,403.099924325943,3,10563.992709413
55.9180198006798,211.223481111228,1,8089.73509606
7.54697998613119,86.8465994670987,2,4247.47558359792
2.15328350313939,164.185843244195,0,2680.92779788881
24.6791806758847,154.310339130461,1,7079.50811093777
18.1715695555322,141.72585632652,1,5625.75006190386
57.2370209957007,395.456534549594,0,10681.0028929465
36.2434796753805,342.86828584969,2,8968.17661462946
37.4854154123459,238.105159774423,1,8623.85069243636
6.14053338463418,199.852294325829,2,4389.43702297694
25.5048760822974,151.180777437985,3,6668.43680783724
54.6990708317608,160.782478414476,2,8122.82908521493
28.3434522389434,246.274381540716,1,7721.16054189253
1.49139383248985,207.134736552835,3,2264.82704774366
52.0091853463091,31.933547668159,2,6400.41482637394
40.5448225915898,431.175036467612,0,10339.5845060256
5.97586648422293,87.1138880774379,5,2871.99537157707
25.6949737067334,471.938934139907,0,10258.2235945349
30.3233943753876,288.838469609618,0,8210.27814407679
23.127519123489,144.836332760751,NA,7012.90174318973
53.3673257422633,39.1404938697815,2,6481.13660982667
28.5721601557452,263.929481692612,2,8131.25952922513
44.9791237486061,258.315390124917,4,8178.67879543905
45.2714300153311,198.991612456739,1,8427.18380782563
57.9712755084038,293.728882856667,0,9208.08915884987
47.4388235472143,484.818841926754,3,11222.9194553601
49.2411713784095,59.2598222568631,3,6697.4072434193
30.1635924584698,366.877143755555,0,9138.97657324508
48.0909731173888,396.515771746635,NA,10582.7668613059
2.92536221072078,37.9936302453279,0,1758.4205632539
58.9309564896394,116.605537831783,2,7158.78975651402
6.32803731551394,179.410282671452,4,4498.87268620976
64.9685357490089,292.143106684089,2,9491.1549207659
6.02873366861604,25.246983319521,3,15420.2432017886
14.5697602180298,60.9449459984899,0,5000.1242349874
56.1619766168296,242.223483398557,0,9276.19886289937
15.4224787608255,235.958595275879,0,7273.81755129577
29.667280247435,384.450819641352,2,10031.1559099813
32.6788245984353,436.688631363213,5,10061.1418318769
44.0469782813452,109.054392799735,2,7047.94177034938
41.9276477347594,384.407081417739,2,9880.54542881156
5.22498042136431,67.9195814952254,0,3248.81992911017
13.9692210317589,126.123328916728,0,5683.10475603583
22.024637986673,449.793381690979,2,9700.68847806039
27.7016151212156,405.814189761877,5,9202.23884313889
51.62981186877,100.335241407156,3,6929.28520153381
9.88554960582405,492.711063809693,3,9663.51096897727
31.4755738903768,412.64182176441,0,9568.76370607646
3.15676973504014,232.79391810298,1,4229.19691734388
33.245975528378,300.68248257041,2,8816.72438263259
57.39587702672,445.521147549152,2,11348.9489130095
34.4606312375981,409.206724949181,0,9654.30054977871
17.7836623585317,376.531831659377,2,8339.91656560364
63.9794861834962,424.14069455117,2,10678.8396289381
9.94264774466865,215.170253552496,1,5909.06724068405
20.1211093266029,438.962337262928,0,10295.6275222612
63.6545284460299,454.98390417546,1,11589.3797359663
54.2869073539041,448.05314514786,1,11183.2258697413
7.9361988499295,23.9862287417054,1,4196.37638814792
58.905258129118,315.755075439811,0,9660.4575906554
61.9459050479345,238.265280500054,0,9094.10472549583
9.318168283673,292.729900814593,2,6526.81173803451
10.755198529223,451.709749512374,1,8520.68814789453
39.9262468214147,101.451408825815,1,6890.31087733432
5.19110516249202,388.101113215089,5,32092.5347190152
36.1821536733769,74.2692669853568,2,6414.25596814246
1.52664413792081,387.757751569152,0,5124.48651903442
61.2288187965751,151.420377716422,2,7732.24803104494
5.45498955738731,473.214416392148,2,7697.8098246036
59.2090012191329,234.071993045509,1,8700.25804774961
39.2945808824152,280.057837516069,3,8718.58693656105
36.4304270248394,97.6421415060759,1,28335.090261838
2.57813977822661,352.665699347854,0,5252.84789890474
40.340612555854,402.691695466638,2,10291.8673907075
52.1127298071515,391.321562789381,5,9685.4950422728
17.735781280091,122.378931045532,2,5975.26217588462
58.6434573645238,117.730120681226,0,7113.32530844063
30.9246466914192,323.958399705589,1,8589.26803869448
41.1086491092574,385.28384514153,0,10106.939283936
11.7700457072351,407.824267037213,2,8283.27268761264
14.8302629208192,417.88274217397,0,8958.081558254
12.8415955866221,76.9140367209911,2,4718.31332614742
60.292779623298,155.044690519571,0,8238.33156756951
8.88656634557992,426.47408798337,2,7467.20566493598
20.0329775705468,72.0748415961862,0,5742.30253007921
57.6921488926746,28.3984206616879,3,6661.16184183259
22.2239879816771,218.439013510942,0,6971.2384438725
62.5973814271856,303.613706752658,0,9093.68875670865
3.79905054415576,267.831598594785,0,4560.44195276048
25.1274692122824,468.654212579131,2,9494.66505157282
22.981322778156,145.045956447721,5,6066.0626514432
10.1912116610911,361.137171983719,2,39347.9886059466
27.542248431826,100.711054429412,1,6671.70144081245
34.0125596537255,413.538736030459,0,10381.9884575651
4.30918141105212,380.051371790469,3,6821.1424488922
71.1136501459405,159.198046475649,1,7984.0425373134
65.5001154576894,106.310257278383,0,7151.62860391784
70.536700414028,316.300128474832,2,10086.7463356331
13.103527177358,313.904953934252,1,7661.06278964773
4.03414055821486,435.545052662492,1,6389.40751663256
11.141097840853,327.063896283507,1,7815.90269697281
26.6012397496961,64.1116688027978,1,5345.55091852193
39.6538590248674,436.341033279896,5,10211.5376435569
67.5551599161699,424.042077660561,2,10802.3514346403
46.123969478067,257.835587188601,1,8995.58328522913
35.4170037424192,58.0988830700517,3,5599.68552826087
7.09863215312362,30.3922415152192,2,2536.02685945772
68.0888362815604,168.304077684879,4,8066.50492707063
25.6166777985636,371.206915415823,2,8460.20013851729
27.2235818547197,497.906682938337,2,10654.9074726182
45.3145607525948,238.441585898399,2,8389.50325855059
52.645813603187,353.699538595974,4,10870.5069698749
15.0528957371134,473.435243777931,1,9852.96711831909
42.798779205652,242.628123685718,3,7736.96427543404
60.8456988544203,359.236498996615,2,10423.9248520912
71.9559112926945,421.353015489876,NA,11230.8101723098
1.8121157058049,43.4116151183844,2,1300.89977098015
59.3145613514353,213.770963326097,2,7843.1630566963
15.599291679915,279.517424590886,0,8147.40856422366
9.08014443470165,371.823800802231,4,7594.31506615783
49.8540821154602,90.0248473882675,2,6593.39240470781
20.3802536791191,195.295689925551,0,6054.37155790575
59.4450614196248,29.59377348423,NA,6641.86622856497
46.7521445543971,24.4427625089884,NA,5401.84443526421
38.481061944738,402.080502398312,NA,9627.30715409271
3.03421873529442,347.203970216215,2,5848.30857561976
21.3890727872495,32.5261588394642,1,5178.52262749599
3.52643052046187,166.16356369108,0,3732.9903487513
64.7486247082707,475.203439109027,0,11301.087731097
10.298794490518,155.896885097027,1,4327.34917329545
4.6525303053204,192.17743229121,2,3852.17221849301
26.8402031201404,260.727133341134,2,7584.85965008953
50.3791355933063,147.347071394324,1,7158.06113564501
64.3539483246859,456.939817368984,0,11858.4258116872
18.3436098496895,106.676368415356,3,5016.43418671681
28.8296141829342,315.766078084707,2,8820.37946654099
45.0309984132182,42.9969224706292,0,6705.15657842326
41.0792853850871,404.022265039384,1,10143.2598262082
3.93951155012473,337.564036920667,0,5566.1015636932
34.6712874942459,372.966328859329,2,9120.4515185435
68.3935715772677,40.8836942538619,1,7032.76537292015
18.0635254953522,279.421890676022,2,6870.96555965079
49.1480608561542,320.279417447746,2,10126.4919133289
65.8536850740202,379.485553875566,3,10646.6661390497
4.2362883547321,91.7771551012993,1,3550.11979376945
10.6863263186533,233.597689978778,0,6061.4618091594
8.12515054713003,355.660046413541,2,6953.94618389304
30.0854776636697,70.7722105830908,1,6033.91514451465
69.8662970098667,390.515102781355,0,10980.3713922728
26.8429102327209,325.252607576549,1,8973.27019605191
52.4680003616959,304.305480085313,0,9516.75245770008
50.8903898722492,25.4570436477661,1,6026.77669843082
2.76183660887182,29.598397500813,2,2383.17304909436
68.1658963670488,97.7673161774874,1,7602.85198160429
38.8778971415013,52.7928960695863,1,5093.39304282109
50.4379507880658,248.605022802949,0,9151.26972030901
4.21328269178048,491.945433393121,4,7387.77281161922
66.0765714589506,229.347878657281,0,9053.84167788618
3.33193969004788,475.062405318022,1,7947.45810863879
56.1881041049492,181.813131012022,5,8401.37109313493
38.3560660798103,256.315167285502,3,7455.25135608174
19.8946537387092,422.512812502682,0,8945.67131259791
36.8504616275895,416.50261387229,NA,10483.4323454668
38.8071631793864,88.3503656461835,2,6090.86153143479
7.16778679541312,75.417216680944,1,3568.97081574999
66.0077015131246,22.1499771624804,0,7042.21737060707
41.0445866356604,375.795736722648,3,9596.91409919242
5.20536736096255,395.570017583668,3,6454.52342195539
48.7635242920369,122.30936113745,1,7078.04522758489
45.5399101206567,268.634347096086,0,9259.48538859764
6.172734816093,112.019666731358,2,3970.55409620726
32.0770588468295,239.265841916203,0,8375.06926736001
46.5493929639924,272.759925313294,2,8126.25742273085
58.5078335865401,186.95154465735,0,8393.69244314293
28.8144610144664,375.929354988039,2,9629.27734527382
55.9130192301236,41.9848267734051,1,6990.70821414461
63.0110538855661,156.62750095129,0,7000.10718138985
44.9002312705852,101.77756164223,1,6514.96908181969
